UnixTime,102,105,106,108,109,10C,10F
1231,平飞,向右飞行,平飞,向右下降飞行,向左下降飞行,向左上升飞行,向左飞行
1232,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,向左飞行
1233,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,向左飞行
1234,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,向左飞行
1235,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,向左飞行
1236,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,向左飞行
1237,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,向左飞行
1238,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,向左飞行
1239,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1240,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1241,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1242,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1243,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1244,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1245,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1246,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1247,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1248,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1249,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1250,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1251,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1252,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1253,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1254,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1255,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1256,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1257,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1258,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1259,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1260,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1261,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1262,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1263,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1264,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1265,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1266,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1267,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1268,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1269,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1270,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1271,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1272,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1273,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1274,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1275,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1276,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1277,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1278,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1279,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1280,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1281,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1282,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1283,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1284,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1285,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1286,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1287,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1288,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1289,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1290,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1291,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1292,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1293,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1294,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1295,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1296,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1297,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1298,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1299,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1300,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1301,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1302,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1303,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1304,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1305,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1306,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1307,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1308,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1309,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1310,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1311,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1312,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1313,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1314,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1315,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1316,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1317,平飞,平飞,平飞,向右下降飞行,向左下降飞行,向左上升飞行,平飞
1318,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1319,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1320,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1321,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1322,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1323,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1324,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1325,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1326,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1327,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1328,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1329,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1330,平飞,平飞,平飞,向左飞行,向左下降飞行,向左上升飞行,平飞
1331,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1332,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1333,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1334,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1335,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1336,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1337,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1338,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1339,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1340,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1341,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1342,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1343,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1344,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1345,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1346,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1347,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1348,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1349,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1350,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1351,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1352,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1353,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1354,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1355,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1356,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1357,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1358,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1359,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1360,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1361,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1362,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1363,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1364,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1365,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1366,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1367,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1368,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1369,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1370,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1371,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1372,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1373,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1374,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1375,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1376,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1377,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1378,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1379,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1380,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1381,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1382,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1383,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1384,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1385,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1386,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1387,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1388,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1389,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1390,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1391,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1392,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1393,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1394,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1395,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1396,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1397,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1398,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1399,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1400,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1401,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1402,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1403,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1404,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1405,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,平飞
1406,平飞,平飞,下降飞行,向右飞行,向左下降飞行,向左上升飞行,平飞
1407,平飞,平飞,下降飞行,向右飞行,向左下降飞行,向左上升飞行,平飞
1408,平飞,平飞,下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1409,平飞,平飞,下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1410,平飞,平飞,下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1411,平飞,下降飞行,下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1412,平飞,下降飞行,下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1413,平飞,下降飞行,下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1414,平飞,下降飞行,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1415,平飞,下降飞行,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1416,平飞,下降飞行,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1417,平飞,下降飞行,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1418,平飞,平飞,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1419,平飞,平飞,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1420,平飞,平飞,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1421,平飞,平飞,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1422,平飞,平飞,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1423,平飞,平飞,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1424,平飞,平飞,向左下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1425,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1426,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1427,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1428,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1429,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1430,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1431,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1432,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1433,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1434,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1435,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1436,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1437,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1438,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1439,平飞,平飞,向左飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1440,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1441,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1442,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1443,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1444,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1445,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1446,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1447,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1448,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1449,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1450,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1451,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1452,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1453,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1454,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1455,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1456,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1457,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1458,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1459,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1460,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1461,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1462,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1463,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1464,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1465,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1466,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1467,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1468,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1469,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1470,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1471,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1472,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1473,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1474,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1475,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1476,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1477,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1478,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1479,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1480,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1481,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1482,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1483,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1484,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1485,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1486,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1487,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1488,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1489,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1490,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1491,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1492,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1493,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1494,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1495,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1496,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1497,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1498,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1499,平飞,平飞,平飞,平飞,向左下降飞行,向左上升飞行,下降飞行
1500,平飞,平飞,下降飞行,平飞,向左下降飞行,向左上升飞行,下降飞行
1501,平飞,平飞,下降飞行,平飞,向左下降飞行,向左上升飞行,下降飞行
1502,平飞,平飞,下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1503,平飞,平飞,下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1504,平飞,平飞,下降飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1505,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1506,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1507,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1508,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1509,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1510,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1511,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1512,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1513,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1514,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1515,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1516,平飞,平飞,平飞,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1517,平飞,平飞,上升飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1518,平飞,平飞,上升飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
1519,平飞,平飞,上升飞行,向右飞行,向左下降飞行,向左上升飞行,下降飞行
