UnixTime,102,105,106,108,109,10C,10F
1778,向左飞行,向左下降飞行,平飞,向右飞行,向左飞行,向右下降飞行,向左飞行
1779,向左飞行,向左下降飞行,平飞,向右飞行,向左飞行,向右下降飞行,向左飞行
1780,向左飞行,向左下降飞行,平飞,向右飞行,向左飞行,向右下降飞行,向左飞行
1781,向左飞行,向左下降飞行,平飞,向右飞行,向左飞行,向右下降飞行,向左飞行
1782,向左飞行,向左下降飞行,平飞,向右飞行,向左飞行,向右下降飞行,向左飞行
1783,向左飞行,向左下降飞行,平飞,向右飞行,向左飞行,向右下降飞行,向左飞行
1784,向左飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左飞行
1785,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左飞行
1786,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左飞行
1787,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左飞行
1788,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左下降飞行
1789,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左下降飞行
1790,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左下降飞行
1791,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左下降飞行
1792,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左下降飞行
1793,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左下降飞行
1794,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左下降飞行
1795,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左下降飞行
1796,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向右下降飞行,向左下降飞行
1797,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左下降飞行
1798,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左下降飞行
1799,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左下降飞行
1800,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1801,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1802,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1803,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1804,向右飞行,向左下降飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1805,向右飞行,向右上升飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1806,向右飞行,向右上升飞行,向右飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1807,向右飞行,向右上升飞行,向右下降飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1808,向右飞行,向右上升飞行,向右下降飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1809,向右飞行,向右上升飞行,向右下降飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1810,向右飞行,向右上升飞行,向右下降飞行,向右飞行,向左飞行,向左上升飞行,向左飞行
1811,平飞,向右上升飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左飞行
1812,平飞,向右上升飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左飞行
1813,平飞,向右上升飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左下降飞行
1814,平飞,向右上升飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左下降飞行
1815,平飞,向右上升飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左下降飞行
1816,平飞,向右上升飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左下降飞行
1817,平飞,向右下降飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左下降飞行
1818,平飞,向右下降飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左下降飞行
1819,平飞,向右下降飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左下降飞行
1820,平飞,向右下降飞行,向右下降飞行,向左下降飞行,向左飞行,向左上升飞行,向左下降飞行
1821,平飞,向右下降飞行,向右下降飞行,向左下降飞行,向左飞行,向右下降飞行,向左下降飞行
1822,平飞,向右下降飞行,向右下降飞行,向左下降飞行,向左飞行,向右下降飞行,向左下降飞行
1823,平飞,向右下降飞行,向右下降飞行,向左下降飞行,向左飞行,向右下降飞行,向左下降飞行
1824,平飞,向右下降飞行,向右下降飞行,向左下降飞行,向左飞行,向右下降飞行,向左下降飞行
1825,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向左飞行,向右下降飞行,向左下降飞行
1826,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向左飞行,向右下降飞行,向左下降飞行
1827,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向左飞行,向左下降飞行,向左下降飞行
1828,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向左飞行,向左下降飞行,向左下降飞行
1829,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向左飞行,向左下降飞行,向左下降飞行
1830,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向左飞行,向左下降飞行,向左下降飞行
1831,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向左飞行,向左下降飞行,向左下降飞行
1832,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向左飞行,向左下降飞行,向左下降飞行
1833,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向左飞行,向左下降飞行,向左下降飞行
1834,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左下降飞行
1835,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左下降飞行
1836,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左下降飞行
1837,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左下降飞行
1838,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左下降飞行
1839,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左下降飞行
1840,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左下降飞行
1841,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左下降飞行
1842,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1843,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1844,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1845,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1846,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1847,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1848,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1849,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1850,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1851,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1852,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1853,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向左上升飞行
1854,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右上升飞行
1855,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右上升飞行
1856,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右上升飞行
1857,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右上升飞行
1858,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右上升飞行
1859,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右上升飞行
1860,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向左上升飞行,向右上升飞行
1861,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,平飞,向右上升飞行
1862,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,平飞,向右上升飞行
1863,平飞,向左上升飞行,向右上升飞行,向左飞行,向右上升飞行,平飞,向右上升飞行
1864,平飞,向左上升飞行,向右上升飞行,向左飞行,向右上升飞行,平飞,向右上升飞行
1865,平飞,向左上升飞行,向右上升飞行,向左飞行,向右上升飞行,平飞,向右上升飞行
1866,平飞,向左上升飞行,向右上升飞行,向左飞行,向右上升飞行,平飞,向右上升飞行
1867,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右下降飞行,向左飞行,向右上升飞行
1868,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右下降飞行,向左飞行,向右上升飞行
1869,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右下降飞行,向左飞行,上升飞行
1870,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右下降飞行,向左飞行,上升飞行
1871,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右下降飞行,向左飞行,上升飞行
1872,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右下降飞行,向左飞行,上升飞行
1873,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右下降飞行,向左飞行,上升飞行
1874,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右下降飞行,向左飞行,上升飞行
1875,平飞,向右飞行,向右上升飞行,向右下降飞行,向右下降飞行,向左飞行,上升飞行
1876,平飞,向右飞行,向右上升飞行,向右下降飞行,向右下降飞行,向左飞行,上升飞行
1877,平飞,向右飞行,向右上升飞行,向右下降飞行,向右下降飞行,向左飞行,上升飞行
1878,平飞,向右飞行,向右下降飞行,向右下降飞行,向右下降飞行,向左飞行,上升飞行
1879,平飞,向右飞行,向右下降飞行,向右下降飞行,向右下降飞行,向左飞行,上升飞行
1880,平飞,向右飞行,向右下降飞行,向右下降飞行,向右下降飞行,向左飞行,上升飞行
1881,平飞,向右飞行,向右下降飞行,向右下降飞行,向右下降飞行,向左飞行,上升飞行
1882,平飞,向右飞行,向右下降飞行,向右下降飞行,向右下降飞行,向左飞行,向右下降飞行
1883,平飞,向右飞行,向右下降飞行,向右下降飞行,向右下降飞行,向左飞行,向右下降飞行
1884,平飞,向右飞行,向右下降飞行,向右下降飞行,向右上升飞行,向左飞行,向右下降飞行
1885,平飞,向右下降飞行,向右下降飞行,向右下降飞行,向右上升飞行,向左飞行,向右下降飞行
1886,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向左飞行,向右下降飞行
1887,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1888,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1889,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1890,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1891,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行
1892,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行
1893,平飞,向右下降飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行
1894,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行
1895,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行
1896,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右下降飞行
1897,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1898,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1899,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1900,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1901,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1902,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1903,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1904,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1905,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1906,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1907,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1908,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1909,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1910,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1911,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1912,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1913,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1914,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1915,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1916,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右上升飞行
1917,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左飞行
1918,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左飞行
1919,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左飞行
1920,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左飞行
1921,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左飞行
1922,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左飞行
1923,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右飞行
1924,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右飞行
1925,平飞,向右上升飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右飞行
1926,平飞,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1927,平飞,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1928,平飞,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1929,平飞,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1930,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1931,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1932,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1933,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1934,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1935,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1936,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1937,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1938,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1939,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1940,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1941,平飞,向右上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,向右上升飞行,向右飞行
1942,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向右飞行
1943,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右上升飞行,向左飞行,向右飞行
1944,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右上升飞行,向左飞行,向右飞行
1945,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右上升飞行,向左飞行,向右飞行
1946,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右上升飞行,向左飞行,向右飞行
1947,平飞,下降飞行,向左下降飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
1948,平飞,下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
1949,平飞,下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
1950,平飞,下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
1951,平飞,下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
1952,平飞,下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
1953,平飞,下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左上升飞行,向右下降飞行
1954,平飞,下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左下降飞行,向右下降飞行
1955,平飞,向右上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向左下降飞行,向右下降飞行
1956,平飞,向右上升飞行,向左下降飞行,向右上升飞行,向右上升飞行,向左下降飞行,向右下降飞行
1957,平飞,向右上升飞行,向左下降飞行,向左下降飞行,向右上升飞行,向左下降飞行,向右下降飞行
1958,平飞,向右上升飞行,向左下降飞行,向左下降飞行,向右上升飞行,向左下降飞行,向右下降飞行
1959,平飞,向右上升飞行,向左下降飞行,向左下降飞行,向右上升飞行,向左下降飞行,向右下降飞行
1960,平飞,向右上升飞行,向左上升飞行,向左下降飞行,向右上升飞行,向左下降飞行,向右下降飞行
1961,平飞,向右上升飞行,向左上升飞行,向左下降飞行,向右上升飞行,向左下降飞行,向右下降飞行
1962,平飞,向右上升飞行,向左上升飞行,向左下降飞行,向右上升飞行,向左下降飞行,向右下降飞行
1963,平飞,向右上升飞行,向左上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右下降飞行
1964,平飞,向左下降飞行,向左上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右下降飞行
1965,平飞,向左下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1966,平飞,向左下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1967,平飞,向左下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1968,平飞,向左下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1969,平飞,向左下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1970,平飞,向左下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1971,平飞,向左下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行
1972,平飞,向左上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1973,平飞,向左上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1974,平飞,向左上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1975,平飞,向左上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1976,平飞,向左上升飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1977,平飞,向左上升飞行,向左上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1978,平飞,向左上升飞行,向左上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1979,平飞,向左上升飞行,向左上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1980,平飞,向左上升飞行,向左上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1981,平飞,向左上升飞行,向左上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1982,平飞,向左上升飞行,向右上升飞行,向右下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1983,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1984,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1985,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1986,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1987,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1988,平飞,向左上升飞行,向右上升飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1989,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1990,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1991,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1992,平飞,向左上升飞行,向右下降飞行,向左下降飞行,向右上升飞行,向右下降飞行,向右上升飞行
1993,平飞,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1994,平飞,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1995,平飞,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1996,平飞,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1997,平飞,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,下降飞行,向右下降飞行
1998,平飞,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,下降飞行,向右下降飞行
1999,平飞,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,下降飞行,向右下降飞行
2000,平飞,向左上升飞行,向右下降飞行,向左上升飞行,向右上升飞行,下降飞行,向右下降飞行
2001,平飞,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,下降飞行,向右下降飞行
2002,平飞,向左下降飞行,向右下降飞行,向右下降飞行,向左下降飞行,下降飞行,向右下降飞行
